Review,Rating
"ace hotel, reasonably priced hotel great location seattle, spent nights room staff great, communal showers immaculate queue, breakfast great, bit street noise coming floor ear plugs room, highly recommend bar cyclops hotel,  ",4
"friendly staff family stayed springhill suites husband attended conference, chose hotel based recommendations reviews n't disappointed, easy walk nice room friendly staff, definitely stay,  ",4
"great time stayed makaha resort september loved, mother went highschool reunion staff did great job dealing w/, no not bad great, layout beautiful, definatly stay,  ",4
"nice hotel amsterdam nadia nice hotel middle downtown clean distributed wonderful coffee/breakfast rum nice people reception desk, really recommend want good price hotel amsterdam, negative thing n't elevator long stairs hand hotels amsterdam,  ",4
"friendly smal hotel great service arrived check time having got early catch flight, room vacated arranged room cleaned, meant away breakfast come catch needed sleep normal check time,  ",4
"fantastic hotel great price absolutely wonderful hotel, rooms comfortable immaculately clean, bar restaurant great location convenient,  ",5
"great place barcelona great hotel* fantastic location* peaceful quiet* beautiful room bathroom great bath shower* happy smiley helpful staff* yummy breakfast* perfect 3 day stay,  ",5
"best place stay loved hotel, enjoyed stay nights april 2007. room clean comfortable, best stay hosts carmel pino fabulous rooftop terrace, great place retreat end day enjoy glass wine guests, good location great value,  ",5
"great location time arrived door left staff fell welcome.the breakfast good having dinner hotel little expensive, lots eaterys close by.wynyard station close hotel, walk hunter connection basically hotel,  ",5
"nice place good value money wife recently stayed luna simone hotel day visit london, hotel clean friendly perfect needs, location excellent happy stay, family run hotel shows staff helpful, recommend hotel family friends,  ",5
"excellent value great staff glad choose hotel conveniently located, staff polite helpful rooms clean, thank great stay,  ",5
"april 2004 stay stayed mid-april 2004. exceeded expectation, moment arrived left thrilled, rooms clean appointed, rooms recently re-done re-done, complimentily breaksfast perferct solved problem eat early, great location great stay,  ",5
"loved library hotel library hotel great location madison ave friendly staff lovely atmosphere, throughly enjoyed stay hope return.favourite features include ipod stand/charger super friendly desk staff rooftop bar course books room,  ",5
"great choice, holiday inn express wharf great choice, hotel maintained, free breakfast included selection fine day started, staff helpful friendly, location super hop bus streetcar walk attraction wharf area, absolutely stay recommend highly,  ",5
"best hotel ubud brilliant hotel, swimming pool amazing service perfect view amazing enjoy, 1 tip book restaurant mozaique good gastronomic,  ",5
"kind regencia doubt inspiring hotel experiences, property beautiful maintained staff really does need, absolutely recommend amazing place,  ",5
"awesome hotel stayed night banks mansion treat, clean close major attractions, room small room n't europe, bathroom room clean comfortable mattered, free mini bar breakfast morning awesome, definitely stay banks mansion,  ",5
"really cool, hotel great travel group friends super relaxed living rooms lobby enjoy drinks food trendy design setting.compared citizenm hotels oldfashioned dull,  ",5
"fantastic place d'arms fantastic place stay makes easy personal breakfast room desk room, answers questions helpful, minute, room beautiful sheets crisp room clean.thank book into.the history new orleans trip time,  ",5
"perfect great little hotel, not covenient overnight sju layover, clean newly redone quiet easy check-in great continental breakfast, hesitated layover sju worked broke travel, highly recommend,  ",5
"excellent hotel family second stay baglioni, staff quite helpful rooms beautiful, hotel located just short walk florence best sights connected train station underground walkway, highly recommend property,  ",5
"great service just returned week couple fabulous resort, highly recommend, great service, great food, great beach not carribean water atlantic great big pool plenty restaurants, relax walk beach goes miles, great all-around place,  ",5
"love place, place quickly hotel choice san francisco, wonderful location staff exceptional, start stay dealings desk check-out having door man hail cab treated great care attention, highly recommended,  ",5
"best little hotel florence wife enjoyed hotel orto medici, rated hotel best stayed italy, hotel staff courtesy taken care stay, need fully met breakfast wonderful, highly recommend hotel florence stay, great location quiet,  ",5
"fantastic hotel great location yummy breakfast.good sized room daughter loved plasma didn t try restaurants really popular'will definetly return,  ",5
"great rooms great hotel mong kok east station, prince edward station 10 mins away tsim sha tsui major tourist area 12 mins away taxi, prices quite competitive free shuttle bus hotel tsim sha tsui compensated slightly inconvenient location,  ",5
"make hotel milano base visiting old san juan warm friendly helpful comfortable affordable perfect location, just words hotel staff,  ",5
"place stay perfect paris visit looking gorgeous hotel superb service elegant convenient area look no raphael, hoped, rooms lovely staff friendly efficient, breakfast buffet divine, yes expensive hotel raphael delivers,  ",5
"fantastic stay just come 2 weeks california started holiday 3 nights argonaut.fantastic hotel n't asked really, clean friendly walking distance did n't need car.really enjoyed stay come longer time san francisco wonderful city,  ",5
"alexander plaza berlin best town, hotel alexander plaza finest hotels know berlin, location service immaculate, rooms delight stay recommand use hotel business pleasure, best bars restaurants corner, great place stay,  ",5
"jurys nice hotel husband traveled boston july 2007 stayed jurys hotel, liked, staff friendly helpful, room nicely decorated clean, bed comfortable, definitely stay come boston,  ",5
"start spreading muse stayed muse weeks ago feb 08, fantastic experience, staff great room spacious ny standards bed comfortable, not beat location hotel half block times square right middle everthing, price reasonable ny standards return tomorrow,  ",5
"great location wonderful service hotel couple blocks uffizi ponte vecchio santa croce, time river small plaza does not closed-in feel rest downtown florence, liked spacious lobby common area helpful friendly staff, hotel met exceeded expectations,  ",5
"loved place, partner stayed 3 nights.great location wonderful zona rosa area, close metro, great staff, great value, great experience,  ",5
"great hotel stayed night thoroughly agreeable, room modern spacious room service tasty bathroom big hotel clean friendly staff, night night city break hotel ideal,  ",5
"location sofitel nestled perfectly 5th 6th avenue, times square walking distance museums attractions city, hotel great rooms spacious immaculately presented comfortable, shower fantastic, staff friendly happy help, whole-heartedly recommend hotel,  ",5
"best hotel best hotel stayed, food magnificent rooms die pool beautiful right beach holiday highly recommend,  ",5
"great location hilton beijing 5-star hotel central location tourists business, rooms clean smaller intercontinental, service excellent, upgrading executive suites worth complimentary bar happy hour breakfast,  ",5
"incredible view stay wonderful beautiful view friendly staff shuttle driver nice kid, appreciated shuttle service, breakfast room gorgeous view, return, mark kim,  ",5
"wonderful stayed san gallo palace 05. location great approx 15 mins leisurely walk duomo lovely area, hotel spotlessly clean, beautiful rooms, staff helpful good breakfast provided area downstairs terrace, definately book hotel, excellent value,  ",5
"nice boutique hotel stayed 5 nights, rooms nice clean place pretty, location good central singapore,  ",5
"home away home stay cow hollow month home away home, rooms fresh clean fantastic location heart marina district, highly recommend hotel looking great value location,  ",5
"best, love hotel, stayed trips amsterdam, not convenient charming, make sure ask room 24 wonderful,  ",5
"great hotel pricey loved hotel pricey rooms fantastic clean modern best hotel bed, roof pool lovely great view breakfast good, location fantastic just road gothic staff friendly helpful, love stay special occasion expensive trip spain,  ",5
"fantastic hotel not believe quiet area london considering literally stones throw trafalgar square, fantastic hotel modern rooms stunning beds great staffjust great hotel way,  ",5
"wonderful experience beautiful hotel friendly welcoming staff, completely agree traveler baton rouge said june 23rd review,  ",5
"best rooms huge high ceilings contemporary furnishings, overall rooms hotel comfortable spacious destination wo n't want leave, preferred seasons exceptional,  ",5
"wonderful new years girlfriend teenagers stayed 41 new years, hotel extremely intimate room quite small delicate black white decor, staff nice serving need, really spoiled future,  ",5
"convienient airport doubletree convenient sea-tac airport, price right rooms large balconies warm cookies check-in good, lot guests hotel appreciated not hearing outside noise room, large pool hot tub,  ",5
"spectacular husband spent honeymoon ready return summer, staff friendly, service smile offer secrets united states, clean food incredible, great time recommended area, surely vacation forget,  ",5
"nice souvenirs stayed alessandra 5 years ago, beds firm like like not like this__Ç excellent location clean friendly staff, continental breakfast little limited provides necessities, rooms beautiful antiques,  ",5
"loved hotel duret stayed 3 nights hotel duret time paris hotel clean modern staff friendly knowledgeable spoke english location amazing..3 minute walk metro small pastry shops restaurants street..on visit paris definetly duret highly recommend,  ",5
"tier hotel great stay place d'armes hotel well-located excellent place stay new orleans, clean well-managed, working group sales manager karla room block march 09 wedding amazing, far best hotel sales rep worked, true pro,  ",5
"great value great value place sleep shower, modern efficient design readapting old office building lines european hostel case luxury european hostel, breakfast nothing special fact offered new york budget hotel exceptional,  ",5
"great location helpful staff group 8 stayed 3 nights, 5-10 minute walk station right middle far walking distances tucked away street quiet, staff helpful rooms clean,  ",5
"excellent room style, wife 3 nights loved style rooms seperate bath entire bathroom excellent, great location shopping,  ",5
"rosanna gen family stayed night tell no difference hospitality received, rosanna not wish stayed longer, suggestion trying locate hotel look, second floor room large quite pleased,  ",5
"pleasant surprise greeting arrival helpful smiling assistance totally enjoyed night stay, wine cheese hour great way unwind meet new people lively conversations, breakfast morning delicious, visit heartbeat,  ",5
"great service family 5 year old twins, great stay, room smallish expected san francisco staff outstanding, decor lovely location slightly noisy,  ",5
"home away home like spending time chelsea village meat packing district best choice, great price friendliest staff town adorable house cat, nice selection complimentary breakfast, rooms small need climb stairs look no, soon,  ",5
"bali bali bali stayed hotel padma, best hotel ask better place bali best place no matter stay happy niceest people cant aaaaaaaaa+++++++++++++ natasha thatcher 3 months,  ",5
"wonderful place celebrate 20th anniversary place best, really quiet, staff just perfect, loved ability walk snacks day wanted wine cheese social evening.i wanted make 20th anniversary special casablanca happen, again.john kori,  ",5
"best hotels stayed loved raffles, not best hotel stayed, great location walking distance lot things subway singapore makes really easy, suites history service awesome, public dining/bar areas little scene pool private areas great, loved,  ",5
"wonderful hotel wonderful stay artus, rooms trendy comfortable, wonderful beds excellent staff, breakfast n't amazing sufficed, best hotel location, beautiful quaint area paris, convenient metro tons places shop eat right hotel, hotel trip,  ",5
"love drake fun funky friendly staying drake years time toronto business, rooms designed vibe fun restaurants great staff friendly, best value toronto,  ",5
"fantastic location, ca n't beat location, really paying, indoor pool cold n't know really heated not, bed extraordinarily comfortable, sat windowsill watched sun rise opera house great, view opera house going mind,  ",5
"loved, hotel chic modern worth price situated las ramblas small street nearby not main center lovely room good ammenities, bathroom nice, excellent service, nearby tour buses wwe stay, stayed 11-13 march 2007,  ",5
"great hotel great hotel center barcelona excellent staff service come hotel contemporary rooms good restaurant german important big breakfast, just recomand,  ",5
"simply fantastic great hotel friendly staff great time, business trip, staff great friendly helpful time, require just ask arrange,  ",5
"excellent hotel lovely suites came paris month stayed hotel elysees regencia, really enjoyed stay purple suite, room overstanding expected, hotel perfect location easy, staff helpful friendly, overall hotel overstanding definitively stay future,  ",5
"loved husband went 4 days food great liquor handle, rooms large spacious, loved stay, people friendly,  ",5
"amazing resort week march 3 march 10. amazing staff rooms service, beach perfect weather perfect, people warm friendly, lobby bar spot evening, come, questions feel free email,  ",5
"fantastic fantastic best way weekend millenium, husbands 50th birthday n't stayed better place, desk person bermith wonderful, room expected, view breathtaking.we great things say millenium plaza, thank,  ",5
"superb small hotel thought draycott wonderful not modern wants stylish boutique hotel friendliest staff lovely rooms guest rooms public rooms n't recommend highly,  ",5
"europe greats westin madrid great hotels europe moment enter gates know, service good check check, best hotel grand lobby nice sit enjoy comings goings, highly reccomend,  ",5
"great people friendly clean, stayed night sept 10 prior cruise stayed longer, location good people excellent staff owners tops, rooms ample european standards bathroom new clean, stay return,  ",5
"superb excellent hotel lovely area, loved hotel room required, helpful staff not fault stay, great shops market close, hopefully returning year make point staying hotel,  ",5
"stay nice hotel, concierge outstanding, helpful, easy shuttle service nearby food/light shopping/train station, did n't eat ca n't comment foods, heated toliet seats need catch world, picks drops airport reccommend too.would stay,  ",5
"definitely stay, excellent hotel, check accomodating did cookies time, requested late check n't problem, not bad location views charlse cool rooms separate sitting room pull-out couch, stay sure,  ",5
"great hotel great hotel cetre time square helpful friendly staff leaving bag left forwarded uk days.would stay hotel,  ",5
"nice, great hotel 3 stars specially compared 3 stayed cities.it nice clean good location free internet access good breakfast good size room bathroom.the desk girl n't helpful come,  ",5
"fabulous n't think better hotel stay sidney, great location great rooms excellent food, probably comfortable bed slept,  ",5
"hotel aim like arrived late long drive vegas honeymoon tour ca greeted exceptionally friendly helpful staff unbelievably clean rooms excellent facilities need, absolute extra special city visit,  ",5
"just great great hotel rooms nice breakfast great service high standardof course free bus airport long parking free book arrangement etcto city center 8 km free rental bike close beautifal forest jogging walking,  ",5
"excellent place great, welcome impressive location great pacific place mtr station.the rooms spacious clean ask, staff polite efficient.highly recommended,  ",5
"loved, stayed 5 nights n't fault place, location excellent check easy staff attentive attention second none, recommend jurys boston 100 use hotel return boston future,  ",5
"favorite london hotel finally perfect london hotel right heart theater district quiet street impeccable service big rooms, ca n't recommend hotel highly, concierge got great seats big plays got tables supposedly restaurants,  ",5
"beautiful romantic great price, recently spent nights paris honeymoon jaunt europe stayed hotel ares, room beautiful clean bathroom wonderful area quaint adorable, pleased hotel choice,  ",5
"excellent hotel location stayed 4 nights 9 year old son 14 year old daughter loved hotel, room beautiful brick wood beams, great view window, restaurant delicious, location perfect, staff friendly helpful, stay property,  ",5
"nice hotel perfect location recommend great hotel perfect location, noise street ok did n't lose sleep, design aspect rooms nice little details worth checking, hotel personnel young knowledgable helpful, definitely come,  ",5
"doesnt better travel quite frequently blow away staff ritz attentive obtrusive request answered pleasure care, room huge nyc standards comfortable bed nice spa products separate shower tub, absolutely loved definately stay nyc,  ",5
"happy traveller husband stayed argent nights san fran, fantastic surprise expecting relatively nice great, room huge impecable location handy alsoi recommended friends definately stay, didnt eat restaurant room service just san fran,  ",5
"excellent hotel excellent hotel good location near station important tourist site nearby rooms v ery good breakfast good,  ",5
"positive review.. positive things say seasons, detailed perfect views stunning rooms spacious imagine, clever details room make perfect stop hong kong,  ",5
"loved privacy hotel feels like private house secluded rooms gorgeous drawing room, staff friendly totally relax, huge room london standards husband young daughter, perfect location visit roh british museum, best breakfast outside veinice cipriani,  ",5
"nice room family 4 reasonable price family 4 arrived late saturday staff helpful, room modern impeccable king sofa bed, just wanted, felt price reasonable quality hotel,  ",5
"loved stay arrived hotel new right away pleasant place stay, lobby swanky chic staff attentive, room modern amazing bed comforter, best location recommended hotel heartbeat boyfriend knows hard,  ",5
"great location great location canals walking distance tourist sites museums restaurants red light district train station, nice mix old new architecture, good service tasty breakfast, nice,  ",5
"delightful stay stayed park hotel amsterdam 12th 15th january 2008 hotel remodernised staff extremely pleasant helpful stay better.a delightful days spent lovely city.david pat bishop stockport cheshire uk,  ",5
"gilbert room stayed gilbert overlooks beautiful secluded garden, did n't feel like middle london stone throw away busy king road, service excellent overall staff welcoming friendly, breakfast excellent also.. recommend everybody,  ",5
"best deal san fran reviews read right money, place fantastic, clean nicely decorated staff n't friendlier, n't stayed hotels san fran wo n't,  ",5
"excellence excellent just retruned delightful 7 days excellence resort punta cana dominican republic, entertainment staff day fun day especially elisa cesar santo,  ",5
"fantastic stayed bayans oriental barcelona 2 nights, 5 euros person like 4 1/2 star not 3. rooms lovely clean showers biggest seen, great town worth stay,  ",5
"best hotel stayed dominican republic, andrÄs chocolate domingo rendezvous bar upper lobby, visit guys,  ",5
"wonderful wonderful experience, great chic hotel perfect madrid, nice room great service, definitely ask room overlooking square interior rooms looked bit smaller confined,  ",5
